star              20

camp              9
camp                      camp's                    camped                    camper                    campers                   
camping                   campo                     camps                     campus                    

carr              9
carr                      carre                     carrel                    carreon                   carrie                    
carried                   carrier                   carries                   carry                     

cart              9
cart                      carte                     carted                    cartels                   carter                    
carters                   cartons                   carts                     carty                     

chin              9
chin                      chin-up                   china                     china's                   chines                    
chinese                   ching                     chinked                   chins                     

colon             9
colon                     colonel                   colonels                  colonial                  colonies                  
colonna                   colonus                   colony                    colony's                  

command           9
command                   command's                 commandant                commanded                 commander                 
commanders                commanding                commando                  commands                  

commen            9
commence                  commenced                 commences                 commend                   commended                 
commends                  comment                   commented                 comments                  

compos            9
compose                   composed                  composer                  composers                 composes                  
composing                 composite                 compost                   composure                 

continu           9
continual                 continue                  continued                 continues                 continuing                
continuity                continuo                  continuous                continuum                 

cool              9
cool                      coolant                   cooled                    cooler                    coolers                   
coolest                   cooling                   coolly                    cools                     

cove              9
cove                      covent                    cover                     covered                   covers                    
covert                    coves                     covet                     coveted                   

cover             9
cover                     coverage                  coverall                  covered                   covering                  
coverlet                  covers                    covert                    covertly                  

crack             9
crack                     cracked                   crackers                  cracking                  crackle                   
crackled                  crackles                  crackpot                  cracks                    

creat             9
create                    created                   creates                   creating                  creation                  
creative                  creator                   creators                  creature                  

draw              9
draw                      drawer                    drawers                   drawin'                   drawing                   
drawl                     drawled                   drawn                     draws                     

drive             9
drive                     drive-in                  driven                    driver                    driver's                  
drivers                   drivers'                  drives                    driveway                  

employe           9
employe                   employed                  employee                  employee's                employees                 
employer                  employers                 employers'                employes                  

fair              9
fair                      fair's                    fairest                   fairies                   fairing                   
fairly                    fairs                     fairway                   fairy                     

follow            9
follow                    follow-up                 followed                  follower                  followers                 
followeth                 followin'                 following                 follows                   

form              9
form                      forma                     formal                    format                    formby                    
formed                    former                    forming                   forms                     

franc             9
franc                     france                    france's                  frances                   francie                   
francis                   franck                    franco                    francs                    

gain              9
gain                      gained                    gainer                    gainers                   gaines                    
gaines'                   gainful                   gaining                   gains                     

german            9
german                    german's                  germane                   germania                  germanic                  
germanium                 germans                   germany                   germany's                 

grad              9
grad                      grade                     graded                    grader                    grades                    
grading                   grads                     gradual                   grady                     

green             9
green                     green's                   greene                    greenest                  greening                  
greenish                  greenly                   greenock                  greens                    

grow              9
grow                      grower                    growers                   growing                   growl                     
growled                   grown                     grows                     growth                    

hang              9
hang                      hangar                    hangars                   hanged                    hangers                   
hangin'                   hanging                   hangman                   hangs                     

hard              9
hard                      hard's                    harden                    harder                    hardest                   
harding                   hardly                    hardy                     hardy's                   

hold              9
hold                      holden                    holder                    holders                   holdin'                   
holding                   holds                     holdup                    holdups                   

human             9
human                     humane                    humanely                  humanism                  humanist                  
humanity                  humanize                  humanly                   humans                    

inter             9
inter                     interest                  interior                  intern                    internal                  
interne                   interned                  interns                   interred                  

join              9
join                      joined                    joiner                    joiners                   joining                   
joins                     joint                     jointly                   joints                    

kind              9
kind                      kind's                    kinda                     kinder                    kindest                   
kindled                   kindly                    kindred                   kinds                     

light             9
light                     lighted                   lightens                  lighter                   lighters                  
lightest                  lighting                  lightly                   lights                    

lock              9
lock                      locke's                   locked                    locker                    lockian                   
lockies                   locking                   locks                     lockup                    

long              9
long                      long-                     longed                    longer                    longest                   
longing                   longish                   longs                     longue                    

mari              9
maria                     marie                     marin                     marine                    mariner                   
mario                     marion                    maris                     maris's                   

miss              9
miss                      missa                     missed                    misses                    missile                   
missing                   mission                   missive                   missy                     

need              9
need                      needed                    needham                   needing                   needle                    
needled                   needles                   needs                     needy                     

operat            9
operate                   operated                  operates                  operatic                  operating                 
operation                 operative                 operator                  operators                 

pack              9
pack                      package                   packard                   packed                    packers                   
packet                    packets                   packing                   packs                     

pain              9
pain                      paine                     pained                    painful                   pains                     
paint                     painted                   painter                   paints                    

penn              9
penn                      penna                     pennant                   penned                    pennell                   
pennies                   pennock                   penny                     penny's                   

poli              9
police                    policy                    poling                    polio                     polis                     
polish                    polite                    politic                   polity                    

produc            9
produce                   produced                  producer                  producers                 produces                  
producin'                 producing                 product                   products                  

robb              9
robbed                    robber                    robbers                   robbery                   robbie                    
robbing                   robbins                   robby                     robby's                   

sand              9
sand                      sandals                   sande's                   sander                    sanding                   
sandman                   sandra                    sands                     sandy                     

sens              9
sens                      sense                     sensed                    senses                    sensing                   
sensor                    sensors                   sensory                   sensual                   

shak              9
shak                      shake                     shaken                    shaker                    shakers                   
shakes                    shakily                   shaking                   shaky                     

short             9
short                     short's                   shortage                  shortcut                  shorten                   
shorter                   shortest                  shortly                   shorts                    

sign              9
sign                      signal                    signals                   signed                    signers                   
signify                   signing                   signor                    signs                     

spec              9
spec                      special                   specie                    species                   specify                   
speck                     specks                    specter                   spector                   

stan              9
stan                      stance                    stances                   stanch                    stand                     
stands                    stanley                   stans                     stanton                   

start             9
start                     started                   starter                   startin'                  starting                  
startle                   startled                  starts                    startups                  

stor              9
storage                   store                     stored                    stores                    storied                   
stories                   storing                   storm                     story                     

summ              9
summary                   summate                   summed                    summer                    summers                   
summing                   summit                    summon                    summons                   

tens              9
tens                      tense                     tensed                    tensely                   tenses                    
tensile                   tensing                   tension                   tenspot                   

thin              9
thin                      thine                     thing                     things                    think                     
thinks                    thinly                    thinned                   thinner                   

time              9
time                      time's                    timed                     timely                    timen                     
timers                    times                     times'                    timex                     

trai              9
trail                     trailed                   trails                    train                     trained                   
trains                    trait                     traitor                   traits                    

travel            9
travel                    traveled                  traveler                  travelers                 travelin'                 
traveling                 travelled                 traveller                 travels                   

turn              9
turn                      turne                     turned                    turner                    turnery                   
turning                   turnoff                   turnout                   turns                     

walk              9
walk                      walk-up                   walked                    walker                    walkers                   
walkin'                   walking                   walkout                   walks                     

wall              9
wall                      wallace                   walle                     walled                    wallet                    
wallow                    walls                     wally                     wally's                   

whit              9
whit                      white                     white's                   whitely                   whitens                   
whites                    whitey                    whiting                   whitman                   

white             9
white                     white's                   whiteley                  whitely                   whiteman                  
whitened                  whitens                   whites                    whitey                    

writ              9
writ                      write                     writer                    writers                   writes                    
writhed                   writing                   writs                     written                   

abstract          8
abstract                  abstracted                abstracting               abstraction               abstractive               
abstractly                abstractors               abstracts                 

arab              8
arab                      arabia                    arabian                   arabic                    arable                    
arabs                     arabs'                    araby                     

ball              8
ball                      ball's                    ballard                   balled                    ballet                    
ballets                   balling                   balls                     

band              8
band                      bandage                   banded                    banding                   bandish                   
bandit                    bandon                    bands                     

batte             8
batted                    batten                    battens                   batter                    batter's                  
battered                  batters                   battery                   

batter            8
batter                    batter's                  battered                  batterie                  batteries                 
battering                 batters                   battery                   

boun              8
boun                      bounce                    bounced                   bouncy                    bound                     
bounded                   bounds                    bounty                    

brave             8
brave                     braved                    bravely                   braver                    bravery                   
braves                    braves'                   bravest                   

breath            8
breath                    breathe                   breathed                  breather                  breathes                  
breathing                 breaths                   breathy                   

brief             8
brief                     briefed                   briefer                   briefest                  brieff                    
briefing                  briefly                   briefs                    

build             8
build                     build-up                  builder                   builders                  buildin'                  
building                  builds                    buildup                   

care              8
care                      cared                     career                    careers                   careful                   
cares                     caress                    carey                     

cast              8
cast                      caste                     casters                   casting                   castle                    
castles                   castor                    casts                     

catch             8
catch                     catchee                   catcher                   catchers                  catches                   
catching                  catchup                   catchy                    

cent              8
cent                      center                    centers                   central                   centre                    
centric                   cents                     centum                    

check             8
check                     checked                   checker                   checkin'                  checking                  
checkit                   checks                    checkup                   

clea              8
clean                     cleaned                   cleans                    clear                     cleared                   
clears                    cleat                     cleaved                   

collect           8
collect                   collected                 collecting                collection                collective                
collector                 collectors                collects                  

comb              8
comb                      combat                    combe                     combed                    combine                   
combing                   combo                     combs                     

commun            8
communal                  commune                   communes                  communion                 communism                 
communist                 community                 communize                 

concert           8
concert                   concerted                 concerti                  concertina                concerto                  
concerto's                concertos                 concerts                  

contract          8
contract                  contracted                contracting               contraction               contractor                
contractors               contracts                 contractual               

contribut         8
contribute                contributed               contributes               contributing              contribution              
contributor               contributors              contributory              

cook              8
cook                      cook's                    cooke                     cooked                    cookie                    
cookies                   cooking                   cooks                     

corn              8
corn                      corne                     cornell                   corner                    corners                   
corning                   corns                     corny                     

cour              8
courcy                    course                    courses                   court                     court's                   
courted                   courtly                   courts                    

determin          8
determinant               determinate               determine                 determined                determines                
determing                 determining               determinism               

distribut         8
distribute                distributed               distributes               distributing              distribution              
distributive              distributor               distributors              

draft             8
draft                     drafted                   draftee                   draftees                  drafters                  
drafting                  drafts                    drafty                    

dream             8
dream                     dreamed                   dreamer                   dreamin                   dreaming                  
dreams                    dreamt                    dreamy                    

express           8
express                   expressed                 expresses                 expressing                expression                
expressive                expressly                 expressway                

fact              8
fact                      faction                   facto                     factor                    factors                   
factory                   facts                     factual                   

forg              8
forge                     forged                    forgery                   forget                    forging                   
forgit                    forgive                   forgo                     

general           8
general                   general's                 generale                  generalist                generality                
generalize                generally                 generals                  

grave             8
grave                     gravel                    gravely                   graven                    graver                    
graves                    graves'                   gravest                   

guard             8
guard                     guard's                   guarded                   guardia                   guardian                  
guarding                  guardini                  guards                    

handl             8
handle                    handled                   handler                   handlers                  handles                   
handless                  handley                   handling                  

handle            8
handle                    handled                   handler                   handlers                  handlers'                 
handles                   handless                  handley                   

harri             8
harried                   harriet                   harriman                  harris                    harris'                   
harris's                  harrison                  harrity                   

head              8
head                      head-on                   heade                     headed                    header                    
heading                   heads                     heady                     

horse             8
horse                     horse's                   horsedom                  horsely                   horseman                  
horsemen                  horses                    horses'                   

host              8
host                      host's                    hostage                   hoste                     hostess                   
hostile                   hostler                   hosts                     

illustrat         8
illustrate                illustrated               illustrates               illustrating              illustration              
illustrative              illustrator               illustrators              

indicat           8
indicate                  indicated                 indicates                 indicating                indication                
indicative                indicator                 indicators                

inhibit           8
inhibit                   inhibited                 inhibiting                inhibition                inhibitor                 
inhibitors                inhibitory                inhibits                  

instruct          8
instruct                  instructed                instructing               instruction               instructive               
instructor                instructors               instructs                 

interview         8
interview                 interviewed               interviewee               interviewees              interviewer               
interviewers              interviewing              interviews                

invent            8
invent                    invented                  inventing                 invention                 inventive                 
inventor                  inventors                 inventory                 

investigat        8
investigate               investigated              investigates              investigating             investigation             
investigative             investigator              investigators             

jack              8
jack                      jack's                    jacket                    jackets                   jackie                    
jackman                   jackson                   jacky                     

list              8
list                      liste                     listed                    listen                    listens                   
listing                   liston                    lists                     

look              8
look                      looked                    looking                   lookit                    lookout                   
looks                     lookup                    looky                     

marc              8
marc                      marcel                    march                     marched                   marches                   
marcile                   marcos                    marcus                    

marin             8
marin                     marina                    marinade                  marinas                   marine                    
marine's                  mariner                   marines                   

marke             8
marked                    markedly                  markel                    marker                    markers                   
market                    marketed                  markets                   

marr              8
marr                      marr's                    marred                    married                   marries                   
marring                   marrow                    marry                     

master            8
master                    master's                  mastered                  masterful                 mastering                 
masterly                  masters                   mastery                   

mean              8
mean                      meanes                    meanest                   meanin'                   meaning                   
means                     means's                   meant                     

mess              8
mess                      message                   messed                    messes                    messina                   
messing                   messrs                    messy                     

mill              8
mill                      mille                     miller                    millie                    milling                   
million                   mills                     mills's                   

object            8
object                    objected                  objecting                 objection                 objective                 
objector                  objectors                 objects                   

office            8
office                    office's                  officer                   officer's                 officered                 
officers                  officers'                 offices                   

organi            8
organic                   organised                 organism                  organisms                 organist                  
organize                  organized                 organizes                 

pass              8
pass                      passage                   passed                    passes                    passing                   
passion                   passive                   passos                    

photograph        8
photograph                photographed              photographer              photographers             photographic              
photographing             photographs               photography               

plane             8
plane                     planed                    planer                    planes                    planet                    
planet's                  planeten                  planets                   

plant             8
plant                     plant's                   plantain                  planted                   planter                   
planters                  planting                  plants                    

pleas             8
pleas                     pleasant                  please                    pleased                   pleases                   
pleasin'                  pleasing                  pleasure                  

plum              8
plum                      plumb                     plumbed                   plume                     plumed                    
plummer                   plump                     plumped                   

project           8
project                   projected                 projectile                projecting                projection                
projective                projector                 projects                  

pull              8
pull                      pulled                    pullen                    pulley                    pulleys                   
pulling                   pullman                   pulls                     

pursu             8
pursuant                  pursue                    pursued                   pursuer                   pursuers                  
pursues                   pursuing                  pursuit                   

push              8
push                      push-up                   pushed                    pushers                   pushes                    
pushin'                   pushing                   pushup                    

rain              8
rain                      rain's                    raine                     rained                    rainier                   
raining                   rains                     rainy                     

rang              8
rang                      range                     ranged                    ranger                    rangers                   
ranges                    ranging                   rangy                     

rank              8
rank                      ranke                     ranked                    rankest                   rankin                    
ranking                   rankles                   ranks                     

read              8
read                      read's                    reader                    readers                   readily                   
reading                   reads                     ready                     

reflect           8
reflect                   reflected                 reflecting                reflection                reflective                
reflector                 reflectors                reflects                  

resist            8
resist                    resistant                 resisted                  resisting                 resistive                 
resistor                  resistors                 resists                   

round             8
round                     round's                   rounded                   rounding                  roundly                   
rounds                    roundup                   roundups                  

rust              8
rust                      rusted                    rustic                    rusting                   rustle                    
rustled                   rustler                   rusty                     

select            8
select                    selected                  selecting                 selection                 selective                 
selectmen                 selectors                 selects                   

sell              8
sell                      selle                     seller                    sellers                   sellin'                   
selling                   sellout                   sells                     

ship              8
ship                      ship's                    shipley                   shipman                   shipped                   
shipper                   ships                     ships'                    

stag              8
stag                      stage                     staged                    stager                    stages                    
stagger                   staging                   stags                     

stee              8
steed                     steel                     steeled                   steels                    steely                    
steer                     steered                   steers                    

steel             8
steel                     steel's                   steele                    steele's                  steeled                   
steelers                  steels                    steely                    

stud              8
stud                      studded                   student                   studied                   studies                   
studio                    studs                     study                     

suit              8
suit                      suite                     suite's                   suited                    suites                    
suitor                    suitors                   suits                     

supervis          8
supervise                 supervised                supervises                supervising               supervision               
supervisor                supervisors               supervisory               

surviv            8
survival                  survivals                 survive                   survived                  survives                  
surviving                 survivor                  survivors                 

telegraph         8
telegraph                 telegraphed               telegrapher               telegraphers              telegraphic               
telegraphie               telegraphing              telegraphy                

temp              8
temper                    tempers                   temple                    temples                   tempo                     
tempt                     tempted                   tempts                    

terra             8
terra                     terrace                   terraced                  terraces                  terrain                   
terrains                  terral                    terram                    

there             8
there                     there'd                   there'll                  there's                   thereby                   
therein                   thereon                   thereto                   

thick             8
thick                     thicken                   thickens                  thicker                   thickest                  
thicket                   thickets                  thickly                   

tick              8
tick                      ticked                    ticker                    ticket                    tickets                   
ticking                   tickled                   ticks                     

transfer          8
transfer                  transfered                transferee                transferor                transferors               
transferral               transferred               transfers                 

truck             8
truck                     truck's                   trucked                   truckee                   trucker                   
truckers                  trucking                  trucks                    

unit              8
unit                      unite                     united                    unites                    unities                   
uniting                   units                     unity                     

wait              8
wait                      waite                     waited                    waiter                    waiters                   
waitin                    waiting                   waits                     

weigh             8
weigh                     weighed                   weighing                  weighs                    weight                    
weighted                  weights                   weighty                   

where             8
where                     where'd                   where's                   whereas                   whereby                   
wherein                   whereon                   wherever                  

wide              8
wide                      widely                    widen                     widened                   widener                   
widens                    wider                     widest                    

yank              8
yank                      yanked                    yankee                    yankees                   yanking                   
yanks                     yanks'                    yankton                   

year              8
year                      year's                    yeard                     yearly                    yearn                     
yearned                   years                     years'                    

admir             7
admirals                  admire                    admired                   admirer                   admirers                  
admires                   admiring                  

america           7
america                   america's                 american                  american's                americana                 
americans                 americas                  

asse              7
assent                    asser                     assert                    asses                     assess                    
asset                     assets                    

audit             7
audit                     audited                   auditing                  audition                  auditor                   
auditors                  audits                    

august            7
august                    augusta                   augusta's                 augustan                  augustin                  
augustine                 augustus                  

bank              7
bank                      banked                    banker                    bankers                   banking                   
banks                     banks's                   

barn              7
barn                      barnard                   barnes                    barnet                    barnett                   
barney                    barns                     

barre             7
barre                     barred                    barrel                    barrels                   barren                    
barrett                   barrette                  

bath              7
bath                      bathe                     bathed                    bathers                   bathing                   
bathos                    baths                     

believ            7
believe                   believed                  believer                  believers                 believes                  
believeth                 believing                 

best              7
best                      best's                    bested                    bester                    bestes                    
bestial                   bestow                    

bird              7
bird                      bird's                    birdie                    birdied                   birdies                   
birds                     birds'                    

blow              7
blow                      blower                    blowers                   blowing                   blown                     
blows                     blowup                    

bomb              7
bomb                      bombed                    bomber                    bombers                   bombing                   
bombs                     bombus                    

bonn              7
bonn                      bonn's                    bonne                     bonner                    bonnet                    
bonnie                    bonnor                    

bran              7
bran                      branch                    brand                     branded                   brands                    
brandy                    branum                    

broad             7
